,c_dest,c_cit,weight,scaled,gdp_diff,dest_gdp,cit_gdp
572,Iceland,Spain,325,0.0009979396384694984,18600.0,40900.0,22300.0
573,Iceland,Sweden,315,0.0009672338034396676,-3800.0,40900.0,44700.0
574,Iceland,Switzerland,52,0.00015967034215511974,-24400.0,40900.0,65300.0
575,Iceland,United Kingdom,614,0.0018853382708316061,5500.0,40900.0,35400.0
608,Italy,Austria,6332,0.00010417443340920803,-12300.0,26700.0,39000.0
609,Italy,Belgium,5468,8.995985500340328e-05,-9100.0,26700.0,35800.0
610,Italy,Bulgaria,54932,0.0009037444687357257,20800.0,26700.0,5900.0
611,Italy,Croatia,17999,0.00029612059806259243,16400.0,26700.0,10300.0
612,Italy,Cyprus,180,2.961370501209325e-06,6000.0,26700.0,20700.0
613,Italy,Czechia,5908,9.719876067302607e-05,11800.0,26700.0,14900.0
